codice_istat;cap
024078;36013
024095;36014
024100;36015
024105;36016
024001;36020
024002;36020
024010;36020
024022;36020
024081;36020
024101;36020
024121;36020
024129;36020
024117;36021
024026;36022
024051;36023
024129;36024
024074;36025
024079;36026
024087;36027
024088;36028
024125;36029
024018;36030
024019;36030
024020;36030
024035;36030
024040;36030
024053;36030
024062;36030
024063;36030
024096;36030
024097;36030
024113;36030
024118;36030
024122;36030
024038;36031
024042;36032
024048;36033
024055;36034
024056;36035
024107;36036
024015;36040
024046;36040
024047;36040
024050;36040
024075;36040
024076;36040
024090;36040
024098;36040
024102;36040
024106;36040
024108;36040
024112;36040
024014;36042
024021;36043
024123;36044
024003;36045
024052;36045
024127;36046
024064;36047
024065;36047
024124;36048
024128;36049
024013;36050
024016;36050
024025;36050
024066;36050
024068;36050
024082;36050
024083;36050
024120;36050
024036;36051
024039;36052
024043;36053
024060;36054
024073;36055
024104;36056
024006;36057
024077;36060
024086;36060
024099;36060
024012;36061
024057;36063
024126;36064
024070;36065
024091;36066
024005;36070
024017;36070
024028;36070
024037;36070
024072;36070
024094;36070
024110;36070
024008;36071
024029;36072
024034;36073
024061;36075
024084;36076
024004;36077
024111;36078
024116;36100
023001;37010
023014;37010
023023;37010
023030;37010
023057;37010
023062;37010
023079;37010
023086;37010
023006;37011
023015;37012
023018;37013
023022;37014
023077;37015
023036;37016
023043;37017
023045;37018
023059;37019
023013;37020
023026;37020
023031;37020
023033;37020
023034;37020
023046;37020
023078;37020
023011;37021
023035;37022
023038;37023
023052;37024
023058;37026
023067;37028
023076;37029
023005;37030
023024;37030
023028;37030
023042;37030
023047;37030
023049;37030
023063;37030
023074;37030
023080;37030
023090;37030
023093;37030
023039;37031
023050;37032
023070;37035
023073;37036
023081;37038
023087;37039
023004;37040
023008;37040
023009;37040
023010;37040
023061;37040
023066;37040
023085;37040
023092;37040
023098;37040
023002;37041
023017;37042
023020;37043
023027;37044
023044;37045
023048;37046
023069;37047
023095;37049
023003;37050
023007;37050
023029;37050
023041;37050
023055;37050
023056;37050
023065;37050
023075;37050
023012;37051
023019;37052
023025;37053
023053;37054
023064;37055
023068;37056
023071;37057
023072;37058
023097;37059
023016;37060
023021;37060
023032;37060
023037;37060
023051;37060
023054;37060
023083;37060
023084;37060
023088;37060
023040;37063
023060;37064
023082;37066
023089;37067
023094;37068
023096;37069
023091;37121
023091;37122
023091;37123
023091;37124
023091;37125
023091;37126
023091;37127
023091;37128
023091;37129
023091;37131
023091;37132
023091;37133
023091;37134
023091;37135
023091;37136
023091;37137
023091;37138
023091;37139
023091;37141
023091;37142
022005;38010
022037;38010
022052;38010
022071;38010
022074;38010
022081;38010
022155;38010
022159;38010
022162;38010
022169;38010
022173;38010
022180;38010
022181;38010
022200;38010
022051;38011
022170;38011
022237;38011
022230;38012
022252;38013
022103;38015
022116;38016
022117;38017
022120;38018
022249;38019
022026;38020
022060;38020
022064;38020
022106;38020
022114;38020
022137;38020
022150;38020
022163;38020
022033;38022
022054;38022
022062;38023
022136;38024
022233;38025
022131;38026
022068;38027
022110;38027
022195;38027
022253;38028
022213;38029
022040;38030
022047;38030
022092;38030
022113;38030
022134;38030
022160;38030
022176;38030
022226;38030
022036;38031
022039;38032
022050;38033
022241;38034
022118;38035
022250;38036
022147;38037
022196;38038
022089;38040
022108;38040
022109;38040
022209;38040
022002;38041
022009;38042
022011;38043
022061;38045
022102;38046
022172;38047
022177;38048
022236;38049
022015;38050
022032;38050
022038;38050
022043;38050
022049;38050
022059;38050
022085;38050
022090;38050
022097;38050
022115;38050
022129;38050
022130;38050
022133;38050
022142;38050
022156;38050
022157;38050
022164;38050
022168;38050
022171;38050
022188;38050
022189;38050
022190;38050
022202;38050
022022;38051
022034;38052
022048;38053
022245;38054
022095;38055
022104;38056
022139;38057
022216;38057
022165;38059
022240;38059
022003;38060
022013;38060
022025;38060
022035;38060
022058;38060
022091;38060
022098;38060
022127;38060
022128;38060
022135;38060
022144;38060
022191;38060
022193;38060
022210;38060
022222;38060
022224;38060
022001;38061
022006;38062
022007;38063
022087;38064
022123;38065
022153;38066
022229;38067
022161;38068
022203;38068
022124;38069
022182;38070
022017;38071
022053;38073
022078;38074
022079;38074
022083;38075
022243;38076
022228;38077
022231;38078
022138;38079
022199;38079
022239;38079
022018;38080
022021;38080
022029;38080
022042;38080
022184;38080
022045;38082
022238;38083
022234;38085
022093;38086
022112;38086
022143;38086
022246;38087
022179;38088
022183;38089
022232;38091
022235;38092
022242;38093
022244;38094
022247;38095
022248;38096
022251;38097
022167;38098
022254;38099
022205;38121
022205;38122
022205;38123
021002;39010
021005;39010
021014;39010
021020;39010
021035;39010
021050;39010
021055;39010
021073;39010
021083;39010
021084;39010
021099;39010
021112;39010
021118;39010
021041;39011
021051;39012
021054;39013
021066;39014
021080;39015
021104;39016
021087;39017
021097;39018
021101;39019
021018;39020
021036;39020
021048;39020
021049;39020
021062;39020
021091;39020
021094;39020
021103;39020
021037;39021
021038;39022
021042;39023
021046;39024
021056;39025
021064;39025
021067;39026
021027;39027
021093;39028
021095;39029
021009;39030
021021;39030
021030;39030
021034;39030
021047;39030
021063;39030
021068;39030
021071;39030
021081;39030
021082;39030
021088;39030
021092;39030
021096;39030
021106;39030
021108;39030
021109;39030
021110;39030
021117;39030
021013;39031
021017;39032
021026;39033
021028;39034
021052;39035
021006;39036
021074;39037
021075;39037
021077;39038
021113;39039
021001;39040
021003;39040
021007;39040
021016;39040
021019;39040
021024;39040
021025;39040
021033;39040
021039;39040
021043;39040
021044;39040
021045;39040
021053;39040
021057;39040
021060;39040
021065;39040
021069;39040
021070;39040
021076;39040
021098;39040
021102;39040
021111;39040
021114;39040
021116;39040
021010;39041
021011;39042
021022;39043
021029;39044
021032;39045
021061;39046
021085;39047
021089;39048
021107;39049
021115;39049
021031;39050
021059;39050
021079;39050
021100;39050
021012;39051
021105;39051
021015;39052
021023;39053
021072;39054
021040;39055
021058;39056
021004;39057
021086;39058
021008;39100
037005;40010
037050;40010
037001;40011
037009;40012
037019;40013
037024;40014
037028;40015
037052;40016
037053;40017
037055;40018
037056;40019
037012;40020
037007;40021
037014;40022
037016;40023
037020;40024
037026;40025
037032;40026
037045;40027
037015;40030
037031;40030
037010;40032
037011;40033
037013;40034
037022;40035
037044;40036
037057;40037
037059;40038
037027;40041
037033;40042
037036;40043
037062;40046
037051;40048
037002;40050
037017;40050
037034;40050
037041;40050
037042;40050
037035;40051
037003;40052
037061;40053
037008;40054
037021;40055
037030;40057
037037;40059
037025;40060
037038;40061
037039;40062
037040;40063
037046;40064
037047;40065
037048;40066
037054;40068
037060;40069
037006;40121
037006;40122
037006;40123
037006;40124
037006;40125
037006;40126
037006;40127
037006;40128
037006;40129
037006;40131
037006;40132
037006;40133
037006;40134
037006;40135
037006;40136
037006;40137
037006;40138
037006;40139
037006;40141
036003;41011
036005;41012
036006;41013
036008;41014
036027;41015
036028;41016
036034;41017
036036;41018
036044;41019
036035;41020
036011;41021
036014;41022
036018;41023
036024;41025
036030;41026
036031;41027
036042;41028
036043;41029
036001;41030
036002;41030
036039;41030
036004;41031
036009;41032
036010;41033
036012;41034
036021;41036
036022;41037
036037;41038
036038;41039
036032;41040
036013;41042
036015;41043
036016;41044
036025;41045
036029;41046
036033;41048
036040;41049
036007;41051
036017;41052
036019;41053
036020;41054
036026;41055
036041;41056
036045;41057
036046;41058
036047;41059
036023;41121
036023;41122
036023;41123
036023;41124
036023;41125
036023;41126
035034;42010
035041;42010
035002;42011
035009;42012
035012;42013
035014;42014
035020;42015
035024;42016
035028;42017
035037;42018
035040;42019
035001;42020
035030;42020
035038;42020
035042;42020
035004;42021
035005;42022
035008;42023
035015;42024
035017;42025
035018;42026
035027;42027
035029;42028
035043;42030
035044;42030
035045;42030
035003;42031
035046;42032
035011;42033
035013;42034
035016;42035
035010;42040
035006;42041
035021;42042
035022;42043
035023;42044
035026;42045
035032;42046
035035;42047
035036;42048
035039;42049
035033;42121
035033;42122
035033;42123
035033;42124
034016;43010
034022;43010
034030;43010
034007;43011
034015;43012
034018;43013
034020;43014
034025;43015
034050;43016
034033;43017
034049;43018
034036;43019
034012;43021
034023;43022
034024;43024
034026;43025
034039;43028
034042;43029
034005;43030
034008;43030
034002;43032
034013;43035
034014;43036
034019;43037
034031;43038
034032;43039
034038;43040
034045;43040
034003;43041
034004;43042
034006;43043
034009;43044
034017;43045
034035;43046
034028;43047
034046;43049
034044;43050
034001;43051
034010;43052
034011;43053
034041;43056
034051;43058
034040;43059
034027;43121
034027;43122
034027;43123
034027;43124
034027;43125
034027;43126
038001;44011
038003;44012
038019;44015
038023;44019
038012;44020
038017;44020
038025;44020
038005;44021
038006;44022
038011;44023
038014;44026
038027;44027
038018;44028
038029;44033
038007;44034
038010;44037
038030;44039
038004;44042
038028;44047
038022;44049
038008;44121
038008;44122
038008;44123
038008;44124
029015;45010
029026;45010
029034;45010
029035;45010
029040;45010
029048;45010
029001;45011
029002;45012
029052;45014
029017;45015
029030;45017
029039;45018
029046;45019
029010;45020
029011;45020
029027;45020
029031;45020
029036;45020
029043;45020
029050;45020
029004;45021
029005;45022
029018;45023
029022;45024
029024;45025
029029;45026
029047;45027
029008;45030
029013;45030
029014;45030
029019;45030
029023;45030
029025;45030
029028;45030
029033;45030
029038;45030
029042;45030
029044;45030
029049;45030
029051;45030
029003;45031
029006;45032
029007;45033
029009;45034
029012;45035
029021;45036
029032;45037
029037;45038
029045;45039
029041;45100
020020;46010
020021;46010
020025;46010
020031;46010
020032;46010
020048;46010
020059;46010
020001;46011
020007;46012
020008;46013
020016;46014
020050;46017
020054;46018
020066;46019
020029;46020
020037;46020
020039;46020
020046;46020
020056;46020
020058;46020
020060;46020
020073;46021
020027;46023
020035;46024
020042;46025
020047;46026
020055;46027
020061;46028
020065;46029
020022;46030
020043;46030
020062;46030
020064;46030
020003;46031
020013;46032
020014;46033
020071;46034
020038;46035
020072;46036
020052;46037
020068;46039
020010;46040
020011;46040
020012;46040
020018;46040
020019;46040
020024;46040
020028;46040
020036;46040
020041;46040
020044;46040
020051;46040
020063;46040
020002;46041
020015;46042
020017;46043
020026;46044
020033;46045
020034;46046
020045;46047
020053;46048
020070;46049
020057;46051
020030;46100
040014;47010
040031;47010
040033;47010
040005;47011
040009;47012
040011;47013
040019;47014
040022;47015
040032;47016
040036;47017
040043;47018
040049;47019
040018;47020
040028;47020
040037;47020
040001;47021
040020;47025
040044;47027
040050;47028
040004;47030
040041;47030
040046;47030
040003;47032
040013;47034
040015;47035
040045;47039
040008;47042
040016;47043
040012;47121
040012;47122
040007;47521
040007;47522
099001;47814
099018;47822
099028;47824
099020;47826
099016;47832
099011;47833
099008;47834
099015;47835
099006;47836
099009;47837
099013;47838
099002;47841
099017;47842
099005;47843
099003;47853
099029;47854
099004;47855
099021;47861
099022;47862
099023;47863
099024;47864
099025;47865
099026;47866
099027;47867
099030;47868
099031;47869
099014;47921
099014;47922
099014;47923
099014;47924
039001;48011
039002;48012
039004;48013
039006;48014
039007;48015
039008;48017
039010;48018
039017;48020
039012;48022
039013;48024
039015;48025
039016;48026
039018;48027
039003;48031
039005;48032
039009;48033
039011;48034
039014;48121
039014;48122
039014;48123
039014;48124
039014;48125
048001;50012
048006;50013
048015;50014
048041;50018
048043;50019
048021;50022
048022;50023
048030;50025
048038;50026
048054;50028
048002;50031
048004;50032
048018;50033
048026;50034
048031;50035
048046;50036
048053;50038
048049;50039
048005;50041
048008;50050
048011;50050
048020;50050
048027;50050
048010;50051
048012;50052
048014;50053
048019;50054
048024;50055
048028;50056
048044;50058
048050;50059
048025;50060
048032;50060
048039;50060
048013;50062
048052;50063
048033;50065
048035;50066
048036;50067
048037;50068
048017;50121
048017;50122
048017;50123
048017;50124
048017;50125
048017;50126
048017;50127
048017;50129
048017;50131
048017;50132
048017;50133
048017;50134
048017;50135
048017;50136
048017;50137
048017;50139
048017;50141
048017;50142
048017;50143
048017;50144
048017;50145
047007;51010
047008;51010
047021;51010
047003;51011
047022;51013
047009;51015
047011;51016
047012;51017
047013;51018
047016;51019
047018;51020
047023;51024
047024;51028
047002;51031
047020;51034
047005;51035
047006;51036
047010;51037
047017;51039
047014;51100
051006;52010
051014;52010
051015;52010
051023;52010
051027;52010
051037;52010
051038;52010
051004;52011
051031;52014
051041;52015
051008;52016
051010;52018
051042;52019
051005;52021
051013;52022
051020;52024
051026;52025
051040;52026
051033;52027
051039;52028
051011;52029
051001;52031
051003;52032
051007;52033
051024;52035
051030;52036
051034;52037
051035;52038
051016;52041
051012;52043
051017;52044
051018;52045
051021;52046
051022;52047
051025;52048
051002;52100
052005;53011
052010;53012
052013;53013
052017;53014
052018;53015
052019;53016
052023;53017
052034;53018
052006;53019
052036;53020
052001;53021
052003;53022
052007;53023
052037;53024
052020;53025
052021;53026
052030;53027
052025;53030
052004;53031
052012;53034
052016;53035
052022;53036
052028;53037
052008;53040
052024;53040
052026;53040
052027;53040
052002;53041
052009;53042
052011;53043
052015;53045
052031;53047
052033;53048
052035;53049
052032;53100
045013;54010
045001;54011
045015;54012
045007;54013
045004;54014
045005;54015
045009;54016
045002;54021
045006;54023
045012;54026
045014;54027
045016;54028
045017;54029
045003;54033
045008;54035
045011;54038
045010;54100
046001;55011
046007;55012
046021;55015
046026;55016
046034;55019
046014;55020
046020;55020
046036;55021
046002;55022
046004;55023
046011;55025
046015;55027
046008;55030
046031;55030
046035;55030
046006;55031
046009;55032
046010;55033
046019;55034
046023;55035
046025;55036
046027;55038
046037;55039
046030;55040
046005;55041
046013;55042
046024;55045
046028;55047
046033;55049
046003;55051
046018;55054
046022;55064
046017;55100
050038;56010
050003;56011
050004;56012
050031;56017
050037;56019
050022;56020
050035;56020
050008;56021
050009;56022
050029;56025
050032;56028
050033;56029
050016;56030
050036;56030
050001;56031
050002;56032
050005;56033
050012;56034
050040;56035
050024;56036
050025;56037
050028;56038
050006;56040
050010;56040
050015;56040
050019;56040
050020;56040
050021;56040
050023;56040
050034;56040
050011;56041
050041;56042
050014;56043
050027;56045
050030;56046
050039;56048
050026;56121
050026;56122
050026;56123
050026;56124
050026;56125
050026;56126
050026;56127
050026;56128
049008;57014
049017;57016
049001;57020
049019;57020
049002;57021
049006;57022
049007;57023
049012;57025
049018;57027
049020;57028
049010;57030
049004;57031
049005;57032
049011;57033
049003;57034
049013;57036
049014;57037
049021;57038
049009;57121
049009;57122
049009;57123
049009;57124
049009;57125
049009;57126
049009;57127
049009;57128
053026;58010
053003;58011
053012;58012
053014;58014
053018;58015
053019;58017
053016;58019
053024;58020
053009;58022
053010;58023
053015;58024
053027;58025
053017;58026
053001;58031
053004;58033
053005;58034
053021;58036
053022;58037
053025;58038
053002;58042
053006;58043
053007;58044
053008;58045
053013;58051
053020;58053
053023;58054
053028;58055
053011;58100
100003;59013
100002;59015
100004;59016
100006;59021
100007;59024
100001;59025
100005;59100
042004;60010
042011;60010
042035;60010
042036;60010
042003;60011
042050;60012
042015;60013
042018;60015
042027;60018
042045;60019
042001;60020
042007;60020
042033;60020
042038;60020
042048;60020
042006;60021
042010;60022
042019;60024
042022;60025
042032;60026
042034;60027
042005;60030
042008;60030
042023;60030
042024;60030
042025;60030
042029;60030
042031;60030
042037;60030
042040;60030
042041;60030
042043;60030
042046;60030
042012;60031
042014;60033
042016;60034
042021;60035
042026;60036
042030;60037
042042;60038
042049;60039
042020;60040
042044;60041
042013;60043
042017;60044
042047;60048
042002;60121
042002;60122
042002;60123
042002;60124
042002;60125
042002;60126
042002;60127
042002;60128
042002;60129
042002;60131
041031;61010
041035;61010
041065;61010
041019;61011
041020;61012
041026;61013
041030;61020
041045;61020
041064;61020
041009;61021
041017;61021
041068;61022
041023;61023
041048;61023
041027;61024
041036;61025
041005;61026
041022;61026
041047;61026
041071;61028
041067;61029
041010;61030
041021;61030
041034;61030
041013;61032
041014;61033
041015;61034
041069;61036
041029;61037
041070;61038
041051;61039
041006;61040
041016;61040
041018;61040
041025;61040
041028;61040
041038;61040
041058;61040
041061;61040
041001;61041
041002;61042
041007;61043
041008;61044
041043;61045
041049;61046
041054;61047
041057;61048
041041;61049
041066;61049
041044;61121
041044;61122
043003;62010
043025;62010
043026;62010
043028;62010
043029;62010
043030;62010
043033;62010
043041;62010
043054;62010
043055;62010
043012;62011
043013;62012
043015;62014
043036;62014
043031;62015
043042;62017
043043;62018
043044;62019
043004;62020
043006;62020
043008;62020
043011;62020
043014;62020
043021;62020
043022;62020
043032;62020
043035;62020
043045;62020
043048;62020
043051;62020
043002;62021
043040;62021
043009;62022
043020;62022
043016;62024
043024;62024
043019;62025
043039;62025
043050;62025
043046;62026
043047;62027
043049;62028
043053;62029
043058;62031
043007;62032
043034;62034
043005;62035
043017;62035
043027;62036
043038;62036
043052;62038
043010;62039
043056;62039
043057;62039
043023;62100
044029;63061
044036;63062
044010;63063
044017;63064
044063;63065
044023;63066
044016;63067
044032;63068
044034;63069
044065;63071
044012;63072
044054;63073
044066;63074
044002;63075
044045;63076
044031;63077
044071;63078
044014;63079
044013;63081
044011;63082
044005;63083
044020;63084
044027;63085
044021;63086
044015;63087
044044;63088
044073;63091
044056;63092
044064;63093
044038;63094
044001;63095
044006;63096
044007;63100
109037;63811
109018;63812
109024;63813
109040;63814
109023;63815
109007;63816
109034;63821
109033;63822
109009;63823
109001;63824
109022;63825
109028;63826
109030;63827
109004;63828
109035;63831
109010;63832
109017;63833
109011;63834
109013;63835
109026;63836
109005;63837
109003;63838
109038;63839
109019;63841
109012;63842
109027;63843
109008;63844
109032;63845
109016;63846
109025;63847
109031;63848
109029;63851
109021;63852
109020;63853
109036;63854
109014;63855
109039;63856
109002;63857
109015;63858
109006;63900
067002;64010
067017;64010
067019;64010
067020;64010
067036;64010
067042;64010
067043;64010
067046;64010
067001;64011
067008;64012
067021;64013
067047;64014
067031;64015
067038;64016
067044;64018
067006;64020
067009;64020
067011;64020
067029;64020
067025;64021
067030;64023
067032;64024
067035;64025
067037;64026
067039;64027
067040;64028
067005;64030
067010;64030
067027;64030
067003;64031
067004;64032
067007;64033
067013;64034
067014;64035
067015;64036
067016;64037
067033;64039
067022;64040
067012;64041
067018;64042
067023;64043
067024;64044
067026;64045
067028;64046
067034;64047
067045;64049
067041;64100
068004;65010
068006;65010
068008;65010
068013;65010
068014;65010
068015;65010
068018;65010
068019;65010
068023;65010
068025;65010
068026;65010
068031;65010
068041;65010
068045;65010
068046;65010
068010;65011
068011;65012
068012;65013
068021;65014
068024;65015
068027;65017
068030;65019
068001;65020
068002;65020
068003;65020
068009;65020
068016;65020
068017;65020
068020;65020
068029;65020
068032;65020
068034;65020
068035;65020
068036;65020
068037;65020
068038;65020
068044;65020
068005;65022
068007;65023
068022;65024
068040;65025
068033;65026
068039;65027
068042;65028
068043;65029
068028;65121
068028;65122
068028;65123
068028;65124
068028;65125
068028;65126
068028;65127
068028;65128
068028;65129
069003;66010
069010;66010
069013;66010
069024;66010
069025;66010
069030;66010
069040;66010
069042;66010
069045;66010
069048;66010
069050;66010
069054;66010
069062;66010
069064;66010
069069;66010
069071;66010
069072;66010
069073;66010
069082;66010
069090;66010
069094;66010
069098;66010
069101;66010
069008;66011
069016;66012
069027;66014
069031;66015
069043;66016
069060;66017
069089;66018
069095;66019
069059;66020
069068;66020
069074;66020
069081;66020
069087;66020
069091;66020
069100;66020
069015;66021
069033;66022
069035;66023
069058;66026
069004;66030
069011;66030
069032;66030
069037;66030
069051;66030
069056;66030
069067;66030
069084;66030
069096;66030
069014;66031
069018;66032
069020;66033
069046;66034
069057;66036
069085;66037
069086;66038
069001;66040
069007;66040
069009;66040
069019;66040
069023;66040
069026;66040
069039;66040
069052;66040
069053;66040
069063;66040
069065;66040
069066;66040
069070;66040
069075;66040
069077;66040
069078;66040
069103;66040
069104;66040
069005;66041
069006;66042
069017;66043
069002;66044
069088;66045
069092;66046
069102;66047
069012;66050
069021;66050
069029;66050
069034;66050
069036;66050
069038;66050
069044;66050
069047;66050
069049;66050
069055;66050
069061;66050
069076;66050
069079;66050
069080;66050
069083;66050
069093;66050
069097;66050
069028;66051
069041;66052
069099;66054
069022;66100
066008;67010
066013;67012
066016;67013
066021;67014
066056;67015
066072;67017
066095;67019
066001;67020
066014;67020
066022;67020
066024;67020
066027;67020
066030;67020
066040;67020
066042;67020
066043;67020
066044;67020
066045;67020
066055;67020
066058;67020
066074;67020
066086;67020
066088;67020
066090;67020
066091;67020
066100;67020
066104;67020
066105;67020
066009;67021
066019;67022
066026;67023
066031;67024
066060;67025
066073;67026
066077;67027
066087;67028
066097;67029
066003;67030
066004;67030
066005;67030
066010;67030
066012;67030
066015;67030
066018;67030
066035;67030
066037;67030
066041;67030
066047;67030
066048;67030
066061;67030
066066;67030
066076;67030
066079;67030
066083;67030
066094;67030
066103;67030
066107;67030
066108;67030
066028;67031
066068;67032
066070;67033
066071;67034
066075;67035
066078;67036
066084;67037
066093;67038
066098;67039
066038;67040
066059;67040
066002;67041
066032;67043
066033;67044
066052;67045
066065;67046
066081;67047
066082;67048
066101;67049
066011;67050
066017;67050
066029;67050
066034;67050
066039;67050
066050;67050
066054;67050
066057;67050
066063;67050
066064;67050
066092;67050
066106;67050
066006;67051
066007;67052
066020;67053
066036;67054
066046;67055
066051;67056
066069;67057
066085;67058
066102;67059
066023;67060
066025;67061
066053;67062
066062;67063
066067;67064
066080;67066
066089;67067
066096;67068
066099;67069
066049;67100
072002;70010
072014;70010
072015;70010
072018;70010
072025;70010
072039;70010
072047;70010
072048;70010
072003;70011
072017;70013
072019;70014
072031;70015
072032;70016
072036;70017
072037;70018
072046;70019
072008;70020
072010;70020
072012;70020
072016;70020
072034;70020
072044;70020
072001;70021
072004;70022
072021;70023
072023;70024
072024;70025
072027;70026
072033;70027
072040;70028
072041;70029
072011;70032
072020;70033
072038;70037
072043;70038
072028;70042
072030;70043
072035;70044
072022;70054
072029;70056
072006;70121
072006;70122
072006;70123
072006;70124
072006;70125
072006;70126
072006;70127
072006;70128
072006;70129
072006;70131
072006;70132
071008;71010
071012;71010
071021;71010
071025;71010
071027;71010
071038;71010
071040;71010
071041;71010
071050;71010
071053;71010
071004;71011
071043;71012
071046;71013
071047;71014
071049;71015
071051;71016
071056;71017
071059;71018
071060;71019
071003;71020
071016;71020
071019;71020
071023;71020
071032;71020
071037;71020
071042;71020
071001;71021
071005;71022
071007;71023
071009;71024
071015;71025
071022;71026
071035;71027
071052;71028
071058;71029
071011;71030
071014;71030
071031;71030
071034;71030
071048;71030
071061;71030
071062;71030
071064;71030
071002;71031
071006;71032
071013;71033
071017;71034
071018;71035
071028;71036
071033;71037
071039;71038
071044;71039
071063;71040
071010;71041
071020;71042
071029;71043
071036;71045
071054;71047
071055;71048
071026;71051
071024;71121
071024;71122
074002;72012
074003;72013
074005;72014
074007;72015
074012;72017
074014;72018
074017;72019
074004;72020
074006;72020
074018;72020
074008;72021
074009;72022
074010;72023
074011;72024
074013;72025
074015;72026
074016;72027
074019;72028
074020;72029
074001;72100
075007;73010
075013;73010
075034;73010
075036;73010
075069;73010
075071;73010
075075;73010
075076;73010
075080;73010
075083;73010
075092;73010
075094;73010
075097;73010
075003;73011
075011;73012
075029;73013
075031;73014
075065;73015
075068;73016
075070;73017
075079;73018
075087;73019
075008;73020
075009;73020
075012;73020
075015;73020
075017;73020
075018;73020
075020;73020
075025;73020
075026;73020
075033;73020
075041;73020
075045;73020
075054;73020
075058;73020
075072;73020
075073;73020
075091;73020
075095;73020
075010;73021
075023;73022
075038;73023
075039;73024
075040;73025
075043;73026
075047;73027
075057;73028
075093;73029
075027;73030
075032;73030
075049;73030
075056;73030
075067;73030
075082;73030
075086;73030
075096;73030
075002;73031
075005;73032
075024;73033
075028;73034
075046;73035
075051;73036
075061;73037
075078;73038
075088;73039
075004;73040
075006;73040
075019;73040
075021;73040
075044;73040
075050;73040
075053;73040
075077;73040
075081;73040
075014;73041
075016;73042
075022;73043
075030;73044
075037;73045
075042;73046
075048;73047
075052;73048
075064;73049
075066;73050
075074;73050
075055;73051
075059;73052
075060;73053
075098;73054
075063;73055
075084;73056
075085;73057
075089;73058
075090;73059
075035;73100
073029;74010
073003;74011
073004;74012
073007;74013
073009;74014
073013;74015
073015;74016
073019;74017
073020;74018
073021;74019
073001;74020
073005;74020
073010;74020
073011;74020
073014;74020
073016;74020
073017;74020
073018;74020
073023;74020
073025;74020
073028;74020
073002;74021
073006;74022
073008;74023
073012;74024
073022;74026
073024;74027
073026;74028
073027;74121
073027;74122
073027;74123
077002;75010
077004;75010
077005;75010
077007;75010
077009;75010
077010;75010
077012;75010
077015;75010
077019;75010
077026;75010
077001;75011
077003;75012
077008;75013
077011;75014
077020;75015
077022;75016
077024;75017
077027;75018
077028;75019
077018;75020
077031;75020
077006;75021
077013;75022
077016;75023
077017;75024
077021;75025
077023;75026
077025;75027
077029;75028
077030;75029
077014;75100
110003;76011
110004;76012
110006;76013
110008;76014
110010;76015
110005;76016
110007;76017
110002;76121
110001;76123
110009;76125
063063;80010
063087;80010
063001;80011
063012;80012
063017;80013
063034;80014
063041;80016
063045;80017
063048;80018
063062;80019
063021;80020
063030;80020
063033;80020
063002;80021
063005;80022
063011;80023
063016;80024
063020;80025
063023;80026
063032;80027
063036;80028
063073;80029
063013;80030
063015;80030
063025;80030
063028;80030
063029;80030
063040;80030
063042;80030
063065;80030
063069;80030
063075;80030
063077;80030
063085;80030
063088;80030
063010;80031
063018;80032
063027;80033
063043;80034
063050;80035
063052;80036
063057;80038
063076;80039
063026;80040
063055;80040
063056;80040
063066;80040
063070;80040
063081;80040
063082;80040
063089;80040
063091;80040
063092;80040
063008;80041
063009;80042
063051;80044
063058;80045
063067;80046
063068;80047
063072;80048
063079;80049
063022;80050
063039;80050
063054;80050
063090;80050
063003;80051
063024;80053
063035;80054
063059;80055
063064;80056
063074;80057
063083;80058
063084;80059
063044;80061
063046;80062
063053;80063
063071;80065
063080;80067
063086;80069
063006;80070
063047;80070
063004;80071
063007;80072
063014;80073
063019;80074
063031;80075
063038;80076
063037;80077
063060;80078
063061;80079
063078;80081
063049;80121
063049;80122
063049;80123
063049;80124
063049;80125
063049;80126
063049;80127
063049;80128
063049;80129
063049;80131
063049;80132
063049;80133
063049;80134
063049;80135
063049;80136
063049;80137
063049;80138
063049;80139
063049;80141
063049;80142
063049;80143
063049;80144
063049;80145
063049;80146
063049;80147
061001;81010
061006;81010
061023;81010
061030;81010
061033;81010
061038;81010
061041;81010
061044;81010
061063;81010
061064;81010
061073;81010
061076;81010
061096;81010
061002;81011
061003;81012
061009;81013
061056;81013
061014;81014
061034;81014
061025;81016
061057;81016
061080;81016
061066;81017
061086;81017
061013;81020
061021;81020
061026;81020
061067;81020
061078;81020
061097;81020
061104;81020
061004;81021
061018;81022
061028;81023
061048;81024
061049;81025
061075;81027
061082;81028
061012;81030
061017;81030
061020;81030
061027;81030
061029;81030
061037;81030
061043;81030
061046;81030
061053;81030
061054;81030
061077;81030
061087;81030
061090;81030
061092;81030
061098;81030
061101;81030
061102;81030
061103;81030
061005;81031
061016;81032
061019;81033
061052;81034
061050;81035
061070;81035
061074;81036
061088;81037
061094;81038
061099;81039
061024;81040
061032;81040
061035;81040
061045;81040
061059;81040
061061;81040
061069;81040
061007;81041
061100;81041
061010;81042
061040;81042
061072;81042
061015;81043
061031;81044
061039;81044
061093;81044
061042;81046
061047;81047
061051;81049
061079;81049
061011;81050
061036;81050
061055;81050
061062;81050
061065;81050
061084;81050
061085;81050
061058;81051
061071;81051
061060;81052
061068;81053
061081;81054
061083;81055
061089;81056
061091;81057
061095;81058
061008;81059
061022;81100
062006;82010
062010;82010
062040;82010
062060;82010
062065;82010
062067;82010
062071;82010
062001;82011
062005;82011
062032;82011
062048;82011
062009;82013
062022;82014
